age,NumberOffriends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports,cute,sex,sexy,hot,kissed,dance,band,marching,music,rock,god,church,jesus,bible,hair,dress,blonde,mall,shopping,clothes,hollister,abercrombie,die,death,drunk,drugs,gradyear_2007,gradyear_2008,gradyear_2009,cluster,PCA1,PCA2
-0.1689934165947084,-0.32370889375728273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.10940036305616338,-0.3483931447561735
0.024357070489201365,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.6243060294757606,-0.5898599300502734
-1.8927767757699318e-05,0.1829779280727194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,-0.12939831770061638,0.12937154979475207
-0.03352040473474248,-0.32370889375728273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.20519424841011233,-0.2525992594022275
0.11415227102046678,1.505993518406614,0,1,0,0,0,0,0,0,0,0,2,3,1,0,4,0,1,0,2,0,1,0,0,0,3,1,1,0,1,0,0,0,1,2,2,3,False,False,False,0,-0.98418038436187,1.1456160742147363
-0.19892515010513054,1.6748891256832812,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,False,False,True,0,-1.3249867810941294,1.0436641359183867
-0.29141562521790315,-0.8585449834667295,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,False,True,1,0.40102101502770743,-0.8131449444983198
-0.019051035928756517,-0.5489030367928392,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,1,0.37466194283624715,-0.4016041762239637
-0.008695507273492031,1.9845310723571714,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,-1.4094240308980885,1.3971267265802456
-0.3395049980142679,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,False,False,True,1,0.3670166934203895,-0.8471492661056366
0.07372315229785904,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.6592131206832729,-0.5549528388427621
-0.169844555936237,0.07038085655494115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,1,-0.1698650181858487,-0.07033145631441186
-0.01876732281491331,0.661515482023277,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,True,False,False,0,-0.481032584425682,0.4544915819714121
-0.3084384120484747,1.2526501074916128,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,False,False,True,0,-1.1038562781992538,0.6676584927235071
-0.30063630141779607,0.35187353534938676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,1,-0.46139413036900156,0.0362301955622764
-0.22800574427402356,-0.6615001083106175,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,False,True,False,1,0.3065268044164157,-0.6289756202677259
-0.21722464594799476,-0.6896493761900621,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.3340547303543813,-0.6412567707357444
-0.1519706297641366,-0.2955596258778382,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.10153275285576234,-0.3164516785505911
-0.2751021211719386,1.0837545002149453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,True,0,-0.9608567316428978,0.5718035808439593
-4.225730128477545e-05,-0.46445523315450554,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.3283895644968317,-0.32844932534542803
-1.8927767757699318e-05,-0.32370889375728273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,True,False,False,1,0.22888336995323258,-0.228910137859108
-0.03422968751934949,0.0985301244343857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,1,-0.09387536330153629,0.045467274975881385
0.0876250948761596,-0.7459479119489512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.5894251257400889,-0.4655045281620111
0.054998086784230515,-0.7177986440695067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,False,False,1,0.5464498088654656,-0.46867076863064994
-0.1526799125487441,1.0837545002149453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,-0.8742911577576014,0.6583691547292531
-0.11934362167220802,-0.8303957155872849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,1,0.5027897573842343,-0.6715671257358127
0.1886269634042181,-0.07036548284228167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.18313531501699373,0.08362349485850354
-0.21367823202495922,0.3237242674699422,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,False,True,False,1,-0.38000095161944375,0.07781429790584855
-0.21679907627723047,0.1829779280727194,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,3,0,0,0,8,0,2,0,0,2,0,0,0,0,0,0,False,True,False,1,-0.28268503073829376,-0.023915163242920624
-0.27425098183041,-0.49260450103395015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,1,0.15439925412476188,-0.5422487121234758
-1.8927767757699318e-05,0.8585603571793889,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,False,False,True,0,-0.6071072345724151,0.6070804666665655
0.10904543497129558,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,1,0.6841897462886484,-0.5299762132373875
-0.11778319954607189,1.759336929321615,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,False,True,False,0,-1.3273243722240895,1.1607537740063765
0.15216982827541026,-0.1266640186011708,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.1971653039507622,0.018035330980305134
-0.34773267831571086,2.800859840861064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,0,-2.2263911215031054,1.7346228517487676
-0.016781331018013376,1.0274559644560564,0,0,1,1,1,0,1,0,0,2,2,0,0,0,0,1,1,0,2,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,0,-0.7383872727976042,0.7146548868772798
-0.3729831454477256,4.799457860301628,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,0,-3.6574681104526854,3.12999028762404
-0.07735408082346416,-0.7740971798283958,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,3,1,0,0,0,0,0,0,True,False,False,1,0.4926717700513079,-0.6020669602567724
-0.12898986754286498,0.661515482023277,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,0,-0.5589716932424554,0.37655247315464113
-0.21055738777268745,-0.18296255436005993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False,True,False,1,-0.019512493831786323,-0.2782606196142032
-1.8927767757699318e-05,0.4081720711082759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,-0.28863462332454926,0.28860785541868983
0.13074948818027426,1.6185905899243922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,-1.0520625323713106,1.2369702318292306
0.08578095963618076,0.2674257317110531,2,1,0,0,1,1,0,1,0,3,1,0,1,0,1,0,0,0,4,4,2,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,False,False,False,1,-0.12844225010122318,0.24975484661209493
-0.008979220387334735,-0.3518581616367273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,True,False,False,1,0.2424520244835054,-0.2551505597348188
-0.0035886712243203374,-0.7459479119489512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,True,False,False,1,0.5249272531928749,-0.5300024007092231
-0.1958043058528588,-0.5770523046722839,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.26958304527900795,-0.546492150187183
-0.053238466146821234,-0.18296255436005993,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,1,0,True,False,False,1,0.09172878245882042,-0.16701934332359983
-0.2121178098988236,-0.014066947083392543,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,-0.1400431081166404,-0.15993677546315413
-0.06955197019278553,0.8867096250588334,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,True,False,False,0,-0.6761790585906765,0.5778177190542894
-0.0047235236796921605,-0.8303957155872849,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.5838384059350101,-0.5905184771850394
-0.04784791698380683,0.914858892938278,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,True,False,False,0,-0.6807365135903654,0.6130693404605838
-0.4261793542932621,0.5489184105054987,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,False,False,True,0,-0.6894982418090476,0.08678961896412007
-0.23311258032319526,2.153426679633839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,-1.6875380942835227,1.3578671216307197
-1.8927767757699318e-05,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,1,0.6070695958100731,-0.6070963637159603
-1.8927767757699318e-05,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,1,0.6070695958100731,-0.6070963637159603
-0.3213473587283248,0.464470606867165,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,1,-0.5556572122507863,0.10120341930442743
-1.8927767757699318e-05,-0.042216214962837104,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.02983798792331649,-0.029864755829185744
-0.13679197817354363,-0.3518581616367273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,False,True,False,1,0.15207475673072196,-0.34552782748759947
-0.031108843267078235,-0.8022464477078404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.5452766293280034,-0.5892711773860618
-0.3441862643926753,-0.09851475072172623,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,1,-0.17371599326109652,-0.3130368898255589
-0.12870615442902228,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.5160739851858013,-0.6980919743402294
-0.19112303947445192,2.1815759475132834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,3,6,0,0,1,0,0,0,0,False,True,False,0,-1.6777515434134578,1.4074627489067673
0.14791413156776717,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.7116740652278963,-0.5024918942981403
0.023931500818437056,-0.5489030367928392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,True,False,False,1,0.4050551860427882,-0.37121093301742364
-0.28134380967648165,-0.7177986440695067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,False,False,True,1,0.3086201730809487,-0.7065004044151595
0.14677927911239586,6.066174914876633,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,-4.185644794574879,4.393222041771108
-0.3656066044878113,-0.8303957155872849,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,3,0,3,7,0,0,2,2,0,0,0,0,0,0,2,0,0,0,False,False,True,1,0.32865553228009237,-0.8457013508399492
0.058970070378030384,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False,False,False,1,0.6487811164143612,-0.5653848431116735
0.12535893901725986,0.464470606867165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,False,False,1,-0.23978815991614158,0.4170724716390624
-0.29794102683628887,-0.8585449834667295,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,1,1,0,0,0,0,0,False,False,True,1,0.39640685929338115,-0.8177591002326459
-1.8927767757699318e-05,-0.8303957155872849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.5871650576070815,-0.5871918255129681
-1.8927767757699318e-05,0.4926198747466096,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,False,True,False,1,-0.3483482379335241,0.3483214700276665
0.1436584348601246,-0.7740971798283958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.6489512186182741,-0.44578751168981096
-0.08359576932800718,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.5479718443926661,-0.6661941151333655
-0.16785856413933709,-0.3800074295161719,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.1500119013289859,-0.3873997592953187
0.12762864392800302,-0.8303957155872849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,1,0.6774255211551513,-0.49693136196490106
-0.4009288871612473,-0.3518581616367273,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,False,False,True,1,-0.03469824277614012,-0.5323008269944558
-0.21523865415109483,-0.3518581616367273,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.09660458018545084,-0.4009980040328689
-0.31936136693142486,-0.6615001083106175,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,False,False,True,1,0.2419286241358468,-0.6935738005482928
-0.09366758486942896,-0.46445523315450554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.26218646048258415,-0.3946524293596736
-0.054798888272956855,-0.8022464477078404,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,True,False,False,1,0.5285252378577318,-0.6060225688563329
0.0209525131230869,0.7178140177821661,0,1,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,1,True,False,False,0,-0.49275549549228764,0.5223868237167731
0.005773861532493929,-0.8585449834667295,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,1,0.611165716406266,-0.6030002431197676
-0.1689934165947084,-0.8585449834667295,0,0,0,0,0,0,3,0,0,1,1,2,0,0,0,1,0,0,0,0,18,4,2,0,1,0,0,3,2,2,1,0,1,0,1,0,False,True,False,1,0.487586588913004,-0.7265793706130258
-0.14842421584110105,0.07038085655494115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,1,-0.15471855044925573,-0.05518498857781936
-0.10146969550010759,0.914858892938278,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,True,False,False,0,-0.7186528367985253,0.575153017252425
0.28650798768000485,-0.5489030367928392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.590724800482746,-0.1855413185774715
-1.8927767757699318e-05,-0.8303957155872849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,1,0.5871650576070815,-0.5871918255129681
0.06166534495953733,-0.3518581616367273,1,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0,False,False,False,1,0.2924052756942556,-0.20519730852407014
0.0375497302828944,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,1,0.6336346486777682,-0.580531310848266
-0.27155570724890254,-0.15481328648061535,0,0,0,3,0,1,1,0,0,1,2,1,1,0,1,0,0,0,2,0,1,1,0,0,3,0,0,1,1,2,1,0,0,0,0,0,False,False,True,1,-0.08254935737739373,-0.3014884067538254
2.2136293134576395,-0.436305965275061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,1.8737872052973759,1.2567573918610515
0.11415227102046678,-0.3800074295161719,0,0,0,0,0,0,0,0,0,0,2,12,5,1,0,1,3,0,2,1,0,0,0,0,5,0,0,0,0,1,0,0,5,1,0,0,True,False,False,1,0.349423675238568,-0.18798798538574282
0.04691226303970867,-0.5770523046722839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.4412095770492769,-0.37486561841691934
-0.24006355161234527,-0.014066947083392543,0,1,1,0,0,1,0,0,0,1,2,1,0,0,5,1,0,0,2,0,0,0,0,0,3,1,0,3,1,0,0,1,0,0,2,1,False,True,False,1,-0.15980373158755964,-0.17969739893407277
-0.2532562114060383,0.23927646383160853,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,1,-0.3482731946164917,-0.009885174309150082
-0.03309483506397817,1.3370979111299466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,0,-0.9688725823663279,0.9220694177743786
0.06748146379331603,-0.40815669739561644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,1,0.3363269691677906,-0.24089376786250297
-0.19396017061288046,-0.8585449834667295,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,False,True,False,1,0.4699324278425378,-0.7442335316834915
-0.1182087692168362,-0.26741035799839363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,False,True,False,1,0.10550145519124181,-0.2726738998091286
-0.12714573230288667,0.6333662141438324,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,False,True,False,0,-0.53776315450585,0.3579519354852626
-0.1294154372136293,0.35187353534938676,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,1,10,0,0,0,0,0,0,0,0,0,0,1,0,1,False,True,False,1,-0.34032269620961236,0.15730162972166184
-0.16516328955782963,-0.40815669739561644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,True,False,1,0.17182228646572117,-0.4053984505645673
-0.26616515808588864,-0.8303957155872849,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,True,1,0.39897125336189154,-0.7753856297581523
-0.3356748709773894,0.464470606867165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,1,-0.5657882933196334,0.09107233823558071
-0.20431569926814494,-0.40815669739561644,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,False,False,True,1,0.14413735205976275,-0.4330833849705249
-0.39199192407519734,-0.8022464477078404,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,False,False,True,1,0.2900937556730856,-0.8444540510409717
-1.8927767757699318e-05,0.04223158867549658,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,4,0,2,1,0,1,0,0,1,0,0,0,False,True,False,1,-0.029875626685658338,0.02984885877979093
-0.21055738777268745,-0.8303957155872849,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,True,False,1,0.4382918848370207,-0.7360649982830243
-0.32787276034671076,-0.5770523046722839,2,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,1,0.17619654552557676,-0.6398786499406113
-0.3539743668202539,-0.8585449834667295,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,True,1,0.3567853046181875,-0.8573806549078382
-0.23155215819705913,0.01408232079605202,3,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,False,True,False,1,-0.1736898057892558,-0.1537743967297853
-1.8927767757699318e-05,6.798055879742192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,-4.806964795403645,4.8069380274979245
-0.16587257234243716,-0.3518581616367273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,1,0.13151167139296308,-0.3660909128253577
-0.17168869117621585,-0.7177986440695067,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,9,0,0,3,0,0,0,0,3,2,3,6,False,True,False,1,0.3861580509643023,-0.6289625265318083
0.12493336934649557,-0.07036548284228167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.13809714274063423,0.03858532258214542
